1.807656250000005969e+02 6.177054138165215258e-02 1.474929057299058605e-05 9.917916047206318808e-01
1.807687500000006082e+02 8.153517341400860763e-02 9.999999999999998890e-01 9.919210141854254426e-01
1.807718750000006196e+02 1.014300498051735749e-01 9.999999999999998890e-01 9.952329670332582534e-01
1.807750000000006310e+02 1.927254375058505553e-02 3.878457570289484992e-03 9.933872424959891978e-01
1.807781250000006423e+02 7.613331170595750985e-02 1.366219912114027650e-02 9.818971043716423486e-01
1.807812500000006537e+02 5.323644930410143666e-02 3.800781067143462106e-06 9.949226835428101046e-01
1.807843750000006651e+02 5.112986852292101397e-02 2.830188631133223609e-02 9.900186875160412736e-01
1.807875000000006764e+02 4.942184658808979059e-02 5.680256895193029794e-03 9.915647790378452342e-01
1.807906250000006878e+02 7.458365594717347724e-02 6.185367680999322680e-03 9.896500829058163529e-01
1.807937500000006992e+02 6.645215223475754718e-02 4.143787985646662508e-01 9.907835324310690917e-01
1.807968750000007105e+02 6.526548054828149037e-02 5.309477602642416692e-18 9.860846315962866759e-01
1.808000000000007219e+02 5.268296689929936882e-02 6.011494928810610036e-08 9.897460326698451771e-01
1.808031250000007333e+02 7.579180348065790718e-02 1.302265905949718042e-02 9.864704740137127947e-01
1.808062500000007446e+02 1.303623687605409975e-01 5.346871772662137312e-01 9.999707339860057775e-01
1.808093750000007560e+02 5.226206780529311924e-02 9.999999999999829026e-01 9.999999852460902394e-01
1.808125000000007674e+02 5.133270975654873752e-02 6.735044266900040988e-01 9.999995776914675227e-01
1.808156250000007788e+02 2.265880584144170512e-02 9.995249562898499418e-01 9.999999995026376265e-01
1.808187500000007901e+02 1.403579836494258520e-02 9.999999999998631095e-01 9.999999002501900325e-01
1.808218750000008015e+02 8.747451738682611444e-02 3.314693331484539623e-02 9.917894504944488876e-01
1.808250000000008129e+02 5.289971608049107155e-02 5.296935016164804681e-06 9.942297563140615191e-01
1.808281250000008242e+02 6.536455394686441212e-02 2.603313579090322030e-06 9.953260456418066005e-01
1.808312500000008356e+02 4.305348384067149425e-02 5.119407674918955431e-01 9.934208203598677844e-01
1.808343750000008470e+02 8.163818453678128861e-02 2.996304647440986560e-06 9.929010592142389902e-01
1.808375000000008583e+02 7.708746940785990431e-02 3.247453676020454864e-03 9.960801831564927156e-01
1.808406250000008697e+02 7.471694128234465659e-02 1.997528778395012949e-17 9.972185481213473590e-01
1.808437500000008811e+02 7.946841868779867812e-02 1.571274412782720223e-05 9.950492197925902005e-01
1.808468750000008924e+02 4.248804713891820434e-02 1.021700857132784202e-06 9.976645686989422668e-01
1.808500000000009038e+02 5.779443564273572392e-02 3.046342073111379424e-03 9.933876655180430282e-01
1.808531250000009152e+02 5.401274388991762071e-02 9.999999999999998890e-01 9.931639205319779951e-01
1.808562500000009265e+02 5.991038321198208921e-02 1.230927871001524093e-02 9.959965362083801343e-01
1.808593750000009379e+02 6.058652556631857755e-02 2.408518883159332102e-01 9.966117074659248676e-01
1.808625000000009493e+02 9.886353483285048593e-02 2.082935748251124423e-05 9.965679601713623992e-01
1.808656250000009607e+02 9.273935692073431714e-02 5.867344913657656182e-06 9.976956748249383722e-01
1.808687500000009720e+02 5.328360922717408077e-02 9.999999999305202447e-01 9.998939361095606770e-01
1.808718750000009834e+02 4.671425746992802219e-02 1.523913036500527051e-05 9.960110652351177318e-01
1.808750000000009948e+02 4.308890869867628565e-02 1.183523528802054382e-05 9.973218893526137885e-01
1.808781250000010061e+02 5.303808836560831158e-02 9.999999999999998890e-01 9.982861318826949937e-01
1.808812500000010175e+02 4.499471348547192523e-02 2.083027470250168045e-01 9.965472672289236167e-01
1.808843750000010289e+02 6.003576508339513590e-02 2.791921165892871214e-03 9.987651257198170152e-01
1.808875000000010402e+02 7.994821828905011862e-02 4.143894040706765924e-01 9.975412777933035935e-01
1.808906250000010516e+02 5.184354327806426493e-02 1.400960474805455454e-04 9.968682643773902896e-01
1.808937500000010630e+02 5.280988744934152213e-02 9.204450474125585452e-03 9.975168578585895673e-01
1.808968750000010743e+02 7.535441811084692132e-02 2.973112495607090899e-01 9.974255867222667771e-01
1.809000000000010857e+02 9.742150126264505217e-02 9.999999290937392482e-01 9.992040726210801305e-01
1.809031250000010971e+02 6.446673682758943813e-02 9.999999999108596382e-01 9.990304106765448555e-01
1.809062500000011084e+02 7.973350221627749368e-02 4.076411939400025886e-01 9.993546876971249882e-01
1.809093750000011198e+02 8.834058966376660826e-02 6.137262597783881279e-01 9.987250483258011124e-01
1.809125000000011312e+02 7.154241645398115579e-02 9.999999999999998890e-01 9.985095057018424924e-01
1.809156250000011426e+02 6.382066305694106267e-02 9.999999999999998890e-01 9.997807091522883383e-01
1.809187500000011539e+02 7.786677736843679309e-02 9.999999999999998890e-01 9.998679803549542777e-01
1.809218750000011653e+02 8.426000920588708198e-02 1.093706600664452570e-02 9.997139778591410675e-01
1.809250000000011767e+02 8.080970486214018866e-02 9.999999999999752420e-01 9.997570450400747877e-01
1.809281250000011880e+02 8.383127459996822517e-02 9.999963586827119721e-01 9.991306241551782819e-01
1.809312500000011994e+02 7.108892027615545950e-02 9.999999999991679989e-01 9.999890280982863811e-01
1.809343750000012108e+02 5.470698667057675296e-02 9.999999999868753875e-01 9.999161526879900563e-01
1.809375000000012221e+02 3.740873454495242251e-02 9.999999999999970024e-01 9.995615274525853078e-01
1.809406250000012335e+02 4.747383570804531577e-02 3.142083121064949691e-01 9.999246888990407367e-01
1.809437500000012449e+02 4.801804481077327075e-02 9.999999999999994449e-01 9.998716935635563186e-01
1.809468750000012562e+02 4.000617876268845741e-02 9.999999999999998890e-01 9.996350469978804165e-01
1.809500000000012676e+02 3.609889904984128761e-02 7.725379913107545404e-03 9.998955085659687603e-01
1.809531250000012790e+02 4.916627858651390764e-02 9.999999556584281413e-01 9.998498176792821601e-01
1.809562500000012903e+02 2.882771044656757403e-02 9.999999999986647348e-01 9.999976294932626519e-01
1.809593750000013017e+02 2.454728255360218506e-02 9.999994108997801723e-01 9.999889334849468847e-01
1.809625000000013131e+02 3.572564520586476999e-02 9.999999924327688250e-01 9.999988435610912552e-01
1.809656250000013245e+02 6.903048706663617029e-02 9.446165137406564716e-01 9.999999992365129486e-01
1.809687500000013358e+02 3.309535316041665315e-02 9.912879594046100085e-01 9.999999993166091006e-01
1.809718750000013472e+02 4.421508737675326067e-02 9.999860483593216998e-01 9.999999977857797484e-01
1.809750000000013586e+02 3.771073929297263927e-02 9.999999999999998890e-01 9.999999997851436451e-01
1.809781250000013699e+02 2.237950582934076713e-02 9.999575728934204655e-01 9.999999991085047890e-01
1.809812500000013813e+02 3.219299713612837344e-02 9.982420636727317165e-01 9.999999971954121047e-01
1.809843750000013927e+02 2.705037998887382597e-02 9.969304561219348715e-01 9.999999999026600861e-01
1.809875000000014040e+02 3.669100847760678463e-02 9.987305409944554624e-01 9.999999996475876785e-01
1.809906250000014154e+02 3.954832680057714100e-02 9.393009364621718316e-01 9.999999986555601073e-01
1.809937500000014268e+02 2.967845272069399160e-02 9.999822845994031928e-01 9.999999989355033980e-01
1.809968750000014381e+02 4.242384477867647968e-02 7.942102717658046096e-01 9.999999998189975647e-01
1.810000000000014495e+02 3.246785130942988346e-02 8.310857675706607717e-01 9.999999968701303033e-01
1.810031250000014609e+02 3.218904892513042848e-02 9.999999978229626718e-01 9.999999982410150423e-01
1.810062500000014722e+02 2.205036356963843702e-02 9.999999999999998890e-01 9.999999975820530462e-01
1.810093750000014836e+02 4.827914607321072415e-02 9.972204332143508321e-01 9.999999994838322248e-01
1.810125000000014950e+02 4.929055187447821396e-02 9.993977687786400610e-01 9.999999466541711346e-01
1.810156250000015064e+02 3.889122234549653029e-02 9.999999999999998890e-01 9.999999787661213446e-01
1.810187500000015177e+02 6.030643008922602355e-02 9.986420554766416435e-01 9.999999989388408395e-01
1.810218750000015291e+02 4.191904048211033545e-02 9.918520553694589736e-01 9.999999996968107485e-01
1.810250000000015405e+02 2.980013537706880863e-02 9.995885386657992200e-01 9.999999912610174624e-01
1.810281250000015518e+02 3.032963167959356124e-02 9.995388810706411498e-01 9.999999972271863546e-01
1.810312500000015632e+02 4.577046670736840267e-02 4.497223825159972765e-01 9.999999988820306163e-01
1.810343750000015746e+02 3.000724461129695292e-02 9.229314817272896709e-01 9.999999994964822170e-01
1.810375000000015859e+02 4.517051452354372415e-02 9.990115483904633553e-01 9.999999988779357807e-01
1.810406250000015973e+02 5.521489572969729559e-02 9.994798276694830674e-01 9.999999991521495435e-01
1.810437500000016087e+02 1.626368899166389173e-02 9.996842084475189294e-01 9.999999996131070379e-01
1.810468750000016200e+02 4.807907807170616610e-02 9.996314059078232894e-01 9.999999993358745787e-01
1.810500000000016314e+02 3.391084576112712162e-02 9.988161403306071717e-01 9.999999905738325978e-01
1.810531250000016428e+02 1.486553564896849790e-02 9.920112101385544223e-01 9.999999995581742018e-01
1.810562500000016541e+02 4.954108430988157091e-02 9.998848631935691733e-01 9.999999990893508883e-01
1.810593750000016655e+02 1.966034395876931767e-02 9.999942152628782388e-01 9.999999991168986302e-01
1.810625000000016769e+02 3.003926570690474904e-02 9.999960427693700415e-01 9.999999981563598705e-01
1.810656250000016882e+02 4.413592199633971369e-02 9.988946908806489722e-01 9.999999996355553034e-01
1.810687500000016996e+02 3.843959342412170410e-02 9.998360642184932479e-01 9.999999994291360883e-01
1.810718750000017110e+02 3.009297908577198560e-02 9.996989764070076667e-01 9.999999983757579258e-01
1.810750000000017224e+02 3.739707818736999478e-02 9.996414260784159955e-01 9.999999996302207927e-01
1.810781250000017337e+02 5.659319993730328041e-02 9.873448979987635710e-01 9.999999997967810028e-01
1.810812500000017451e+02 4.422802857663425680e-02 9.998126045174109411e-01 9.999999994861878960e-01
1.810843750000017565e+02 4.261921386212442348e-02 9.994161270884279746e-01 9.999999988841690168e-01
1.810875000000017678e+02 1.374026973073491815e-02 9.998434527488915258e-01 9.999999995065518288e-01
1.810906250000017792e+02 3.832703142860662687e-02 9.995884236752904384e-01 9.999999993457941994e-01
1.810937500000017906e+02 4.896894213721694755e-02 9.946380738510557373e-01 9.999999996358208687e-01
1.810968750000018019e+02 5.711640854024081088e-02 9.996107582550055604e-01 9.999999994221655530e-01
1.811000000000018133e+02 3.863634286468156653e-02 9.990257990989706016e-01 9.999999984674030618e-01
1.811031250000018247e+02 5.351994907021104947e-02 9.973919218713883650e-01 9.999999996692772175e-01
1.811062500000018360e+02 2.560749661301098268e-02 9.998266070792691806e-01 9.999999973714978063e-01
1.811093750000018474e+02 3.289996795232344451e-02 9.998760246837845589e-01 9.999999987845630267e-01
1.811125000000018588e+02 3.428046870081560837e-02 9.868427537178591225e-01 9.999999944706565724e-01
1.811156250000018701e+02 2.638802896903354872e-02 9.997288542239965992e-01 9.999999998683474223e-01
1.811187500000018815e+02 1.500179770144912002e-02 9.977072832234296085e-01 9.999999994311608020e-01
1.811218750000018929e+02 1.941202242931000174e-02 9.998656794055877928e-01 9.999999987027475834e-01
1.811250000000019043e+02 1.744433764307112486e-02 9.998932209177839869e-01 9.999999984684648791e-01
1.811281250000019156e+02 1.650373939842244425e-02 9.912042139434441568e-01 9.999999996504221889e-01
1.811312500000019270e+02 3.200483005892860999e-02 9.987130109323059113e-01 9.999999998429922599e-01
1.811343750000019384e+02 4.318903443825772986e-02 9.999272998391738332e-01 9.999999987575420857e-01
1.811375000000019497e+02 2.012099869913864733e-02 9.979921683784502839e-01 9.999999996094608434e-01
1.811406250000019611e+02 3.237191465784974159e-02 9.996791439833777604e-01 9.999999988333240220e-01
1.811437500000019725e+02 1.733159990237254783e-02 9.992757889233966351e-01 9.999999994903439049e-01
1.811468750000019838e+02 2.660696723709014139e-02 9.964835546076428185e-01 9.999999998071187335e-01
1.811500000000019952e+02 1.927477135251076321e-02 9.997197693248844885e-01 9.999999981848599617e-01
1.811531250000020066e+02 5.151556653288386078e-02 9.991050227620670299e-01 9.999999999664787032e-01
1.811562500000020179e+02 2.945774408620937743e-02 9.998269099708235741e-01 9.999999990734973476e-01
1.811593750000020293e+02 3.290068285098032841e-02 9.999667493084235526e-01 9.999999992078969502e-01
1.811625000000020407e+02 3.733322183485358881e-02 9.999699823661818421e-01 9.999999989624688279e-01
1.811656250000020520e+02 2.461546366955967916e-02 9.999011732127751628e-01 9.999999999192464850e-01
1.811687500000020634e+02 1.635511015603064930e-02 9.995211145793850838e-01 9.999999981557715634e-01
1.811718750000020748e+02 2.275504722326617685e-02 9.958236700854162793e-01 9.999999985981101736e-01
1.811750000000020862e+02 2.921650083412001553e-02 9.992870470130871263e-01 9.999999992853825237e-01
1.811781250000020975e+02 2.471738973916054807e-02 9.999740611099718901e-01 9.999999996807510394e-01
1.811812500000021089e+02 2.407504226389613894e-02 9.975829843436641031e-01 9.999999991075523287e-01
1.811843750000021203e+02 1.703076212372747061e-02 9.981238225442733425e-01 9.999999994154267213e-01
1.811875000000021316e+02 2.005244531950737402e-02 9.986621294944518779e-01 9.999999988762059422e-01
1.811906250000021430e+02 2.701549588648123265e-02 9.999733613487873374e-01 9.999999996978526928e-01
1.811937500000021544e+02 2.833947103918532662e-02 9.941984766219994496e-01 9.999999998804784962e-01
1.811968750000021657e+02 3.131658022184038298e-02 9.999466825684210081e-01 9.999999969150070722e-01
1.812000000000021771e+02 3.172806316249775216e-02 9.999873842344714214e-01 9.999999973020917698e-01
1.812031250000021885e+02 2.369043471716301280e-02 9.991926865967558635e-01 9.999999972168998053e-01
1.812062500000021998e+02 2.199307370189239243e-03 9.999208914099508849e-01 9.999999951298009782e-01
1.812093750000022112e+02 1.680153768410017762e-02 9.998451276527138276e-01 9.999999998611824870e-01
1.812125000000022226e+02 2.350357505937411898e-02 9.993887265589528335e-01 9.999999982086629213e-01
1.812156250000022339e+02 2.734873769350375239e-02 9.999454347487789496e-01 9.999999981875585808e-01
1.812187500000022453e+02 1.305322029006866606e-02 9.998383965270435381e-01 9.999999973827525812e-01
1.812218750000022567e+02 1.476711056837260588e-02 9.995679632068160680e-01 9.999999995740569414e-01
1.812250000000022681e+02 9.684312404921520401e-03 9.993886866353852705e-01 9.999999952604733400e-01
1.812281250000022794e+02 7.581122152263185601e-03 9.995390245941065954e-01 9.999999989313745896e-01
1.812312500000022908e+02 1.816500769789796549e-02 9.997248076262429395e-01 9.999999809050109656e-01
1.812343750000023022e+02 1.504809929704765438e-02 9.999595847886451061e-01 9.999999722116370560e-01
1.812375000000023135e+02 4.305110856349370768e-03 9.996267032620930193e-01 9.999999969222358454e-01
1.812406250000023249e+02 6.205941547550507947e-03 9.993986712096982750e-01 9.999999996072073127e-01
1.812437500000023363e+02 6.941361117138163811e-03 9.994098806248333799e-01 9.999999998888799979e-01
1.812468750000023476e+02 9.549760819574794335e-03 9.989041971295691269e-01 9.999999998297639525e-01
1.812500000000023590e+02 1.224427686254405540e-02 9.981028110053796754e-01 9.999999994839274819e-01
1.812531250000023704e+02 7.414007346579249043e-03 9.977610738227824516e-01 9.999999995400321584e-01
1.812562500000023817e+02 6.727758432336246319e-02 9.997467708229068606e-01 9.999999996501112154e-01
1.812593750000023931e+02 1.383695462930304224e-02 9.997952999695584042e-01 9.999999997505794047e-01
1.812625000000024045e+02 8.123174893046610986e-03 9.995938233757356572e-01 9.999999997703339361e-01
1.812656250000024158e+02 1.989585411369333701e-02 9.998502043352903712e-01 9.999999997038896415e-01
1.812687500000024272e+02 2.096092633758336182e-02 9.079361636652859557e-01 9.999999998341791985e-01
1.812718750000024386e+02 3.815450191929575796e-02 9.999178634487163597e-01 9.999999997858672884e-01
1.812750000000024500e+02 1.029862495888409640e-02 9.940871579802663671e-01 9.999999998077200303e-01
1.812781250000024613e+02 1.348228812866330076e-02 9.990757196429806974e-01 9.999999997580403255e-01
1.812812500000024727e+02 1.397420669594066044e-02 9.936245220729673644e-01 9.999999996878367048e-01
1.812843750000024841e+02 2.126975769506022143e-02 9.885874445291052970e-01 9.999999999563874420e-01
1.812875000000024954e+02 1.679711894965682170e-02 9.998249924384470244e-01 9.999999998368490628e-01
1.812906250000025068e+02 1.163037627152923095e-02 9.999364166387512132e-01 9.999999997190869294e-01
1.812937500000025182e+02 3.397320519473077255e-02 9.999536308643960369e-01 9.999999998749735663e-01
1.812968750000025295e+02 6.268292982547444409e-03 8.685217008696510810e-01 9.999999995957076226e-01
1.813000000000025409e+02 5.147737488578901788e-02 9.950750451982451894e-01 9.999999998235977738e-01
